Q_State,Temperature,Pressure,External_Observers,Entanglement_Level,Probability_of_Outcome,Decision_Superposition,Outcome
"[0.48155698140601966, 0.8764147840258758]",31.239487103542857,1031.5984390959295,2,0.4955660044873513,0.6062514178845172,0,Yes
"[0.9220737697031068, 0.3870141641148315]",29.12745721390968,1036.48379749827,6,0.3425386360534411,0.8600553036510451,0,Yes
"[0.2803360326283696, 0.9599019266623989]",19.768285622716768,1033.4977512988266,7,0.4998706285251399,0.972484653098807,0,Yes
"[0.8594534331517785, 0.511214041516488]",18.933736449546792,1048.463774183122,6,0.0725487120269223,0.8710485921343792,0,No
"[0.6349708720067796, 0.7725360779296654]",18.17849423708585,1044.4952508643396,1,0.0502602103154321,0.8906968024493772,0,Yes
"[0.8353773178474708, 0.549676938597542]",16.71495924331188,1003.0242599328728,3,0.2610084480260021,0.8800268318551604,0,No
"[0.03201233609687546, 0.9994874738272715]",25.950458870578043,1007.5864327127554,3,0.6367367964895961,0.2227839579112408,0,Yes
"[0.02943723588264863, 0.9995666306673053]",30.38333784089228,1021.6555726643272,8,0.6277135927148303,0.0375827376042909,1,No
"[0.36431260046044217, 0.9312767199633791]",29.09438781008306,1034.6222003417254,4,0.3207078443025737,0.2621457282697211,1,No
"[0.5379922925166831, 0.8429497572172636]",29.602690845392743,1006.358880196519,0,0.4434905697144466,0.1891357716501476,1,No
"[0.8609991489778254, 0.5086063954173802]",16.162773765884115,1027.9912410726104,4,0.8802851821769162,0.8435206285185344,1,Yes
"[0.5408695485780758, 0.8411064923188671]",34.596219546362974,1022.0365954041112,4,0.9822296356454698,0.7242168137497731,1,No
"[0.4770513030726443, 0.8788754486482666]",27.713200921835657,1013.1839551087642,2,0.4687813710919559,0.7588971807880548,0,No
"[0.4453040195260076, 0.8953794336447433]",22.07194678496769,1036.230015889605,6,0.1653716511005105,0.0014093661291523,0,No
"[0.4806792235993631, 0.8768965070063363]",29.5590780931324,994.1366790088624,8,0.6846462964025721,0.93244820141573,1,No
"[0.22379324619057264, 0.9746366415026093]",19.07781333623004,1014.7881355436178,4,0.8593160597850413,0.6911246931486925,1,No
"[0.9761024723781047, 0.21731075311026693]",26.910678872906047,1029.4626865928346,1,0.0848990362685174,0.2013172760894422,1,No
"[0.7630124662257954, 0.6463837686576213]",19.57853661123138,1023.6537863196952,0,0.5870587329574931,0.4098220950848479,0,Yes
"[0.7152424283518408, 0.6988764330590651]",17.66479865623008,999.3134723466025,7,0.4100491360280989,0.7638824506337896,1,Yes
"[0.8738059077331726, 0.486274856033711]",29.117844603707788,1028.471816974229,1,0.3355221576923746,0.0037685787732281,0,Yes
"[0.661955036511092, 0.749543547525825]",21.510103745453808,1048.0693817154972,9,0.622734339835238,0.0557630716980024,1,No
"[0.7050274077054622, 0.7091800578020478]",23.95239827005244,1016.9840396623116,4,0.0023622432254878,0.7261815634639391,0,Yes
"[0.5135688010402528, 0.8580484173973385]",25.26277218593656,997.3145413800712,2,0.7216940721400322,0.7478071552575871,1,No
"[0.9357192759759397, 0.3527455691671595]",23.025673015488305,998.1906485474112,3,0.9213881089455056,0.8025879130733791,0,No
"[0.7206967053265583, 0.6932505022944044]",16.51944447216445,1035.1260193821215,5,0.2554022423148326,0.7945679559325372,1,No
"[0.8183787312381708, 0.5746792603331025]",33.71472397030359,992.1997477012884,0,0.7482661439956088,0.2556363519285033,0,No
"[0.9976510396418797, 0.06850111751991027]",33.08789660531015,980.5604086371956,4,0.9147685556001044,0.6346059031768435,1,Yes
"[0.9193308207737334, 0.39348550414912825]",26.86127580821601,1022.5920384989168,1,0.3286021973836678,0.1809718934498245,0,No
"[0.4432197861483823, 0.8964129746755021]",21.39966755053032,1019.0218229548246,6,0.538640090027891,0.9799929339774672,1,No
"[0.1433456526780897, 0.9896726852137996]",30.38593039683417,1027.861148031732,6,0.5843417937370919,0.1560752316581974,1,Yes
"[0.045216241044114994, 0.9989772227362548]",17.670192352103477,980.1051989420946,9,0.8519253413371053,0.765439223662928,1,Yes
"[0.9522063973970175, 0.30545535967828946]",15.018253988083751,999.4027138785676,9,0.5573767493303496,0.4651112379575558,1,No
"[0.8182211636524273, 0.5749035809170681]",17.43868821617108,1011.8602650045784,7,0.9744784909734256,0.5873648064629026,0,No
"[0.5542554117835776, 0.8323466456402747]",26.165841287799484,983.8674677338232,4,0.2288201575019056,0.7347439702645651,1,Yes
"[0.48322537376244695, 0.8754959955089134]",24.74406311797327,991.5891366714771,5,0.0501500243468987,0.3906641876728233,1,No
"[0.3454431018877008, 0.9384396961756272]",27.87039006410916,1044.506069493926,3,0.985064192223976,0.9838340584378856,0,No
"[0.8427287257893796, 0.5383384574126286]",26.801871981992104,1005.8373556797276,3,0.4119554121318547,0.8821284950274915,1,Yes
"[0.9775070769653305, 0.21090261848231168]",33.28549877570709,1046.6360446089898,2,0.3440924849494781,0.5442764224543645,1,Yes
"[0.973942455533798, 0.22679526738624006]",32.87549671303351,1040.565599331086,1,0.7712885291005921,0.2289362476132663,1,No
"[0.9947665853203689, 0.10217358137039731]",15.97441612033158,1029.2562994240832,9,0.6017979906885996,0.7416244729362725,1,Yes
"[0.4932626538058855, 0.8698804253231447]",24.10954226946544,1021.7420078861164,0,0.1443739800745639,0.9141951100913044,1,No
"[0.8825799988389498, 0.4701622545988134]",24.696921634276823,996.7122219645514,4,0.237030111920579,0.1963978678032643,0,Yes
"[0.4669043976293928, 0.8843077990577342]",29.367218817599312,997.4284353734514,4,0.2543780881481329,0.8419821793578138,0,No
"[0.774336719124285, 0.6327737711187453]",23.610705201942224,1008.4633305745904,4,0.6592019464357339,0.9128987080114744,1,No
"[0.9234994182326263, 0.383599823414976]",27.19153557178533,985.266649498676,6,0.2103376380349544,0.9093109341262886,1,Yes
"[0.1776325308235289, 0.984096887503069]",34.93860267487774,1015.2572836478092,2,0.3196483152289814,0.4060434820067865,0,Yes
"[0.4435399463199651, 0.8962546044615238]",25.956866007126045,1005.8641820200692,4,0.9074755264467328,0.6742715150429772,0,Yes
"[0.5227001354415527, 0.8525166088759694]",33.96860627937845,982.2558997186704,6,0.1095818454907062,0.3303658435497871,1,No
"[0.9902795992679942, 0.1390910323263891]",20.08326392540375,1021.5300347774702,6,0.350809711413769,0.4145546796880734,0,Yes
"[0.9994739918509608, 0.032430535202271536]",17.244534246501026,1005.2351855126374,3,0.6398652319801966,0.943782697855715,0,Yes
"[0.14932274750679023, 0.9887885097820582]",16.88959094967392,1022.0207949315994,1,0.3849061402936423,0.5278711510411973,0,Yes
"[0.9744785435219461, 0.22448066334396516]",21.93610622306143,1040.5005134225048,0,0.7776157619063319,0.0875330620168043,1,Yes
"[0.4906711171184413, 0.871344854133965]",32.93899618484644,1014.254968429043,4,0.9477952089773628,0.5841129729553083,0,Yes
"[0.935638795782179, 0.3529589832080688]",24.55731825519737,1014.9990169326312,2,0.0934709439163682,0.2531138411126653,1,Yes
"[0.2602353865580317, 0.9655452053544629]",20.42977907397988,1038.469848544387,8,0.2408020868730735,0.8232802828818998,0,Yes
"[0.48305726629341966, 0.8755887604812708]",32.06269042990203,1003.8198832682764,6,0.6560821783952637,0.4584542358927943,1,No
"[0.7971377495751484, 0.6037974893971225]",20.52384591668832,985.2374039319186,3,0.4979284150990607,0.8001639335045139,0,No
"[0.3078674451239123, 0.9514292597102924]",27.44336991704807,998.9452110754568,7,0.1632788669880579,0.1925529018610844,0,Yes
"[0.1836857590648595, 0.9829850161201678]",25.781679041420464,1031.2551177016542,7,0.3746582572442227,0.9704420383516016,1,Yes
"[0.6456473559590634, 0.7636357061734806]",25.46737187517188,986.1978321197716,5,0.0450983062627925,0.3828894952107639,1,Yes
"[0.9401496936019964, 0.34076172557972567]",28.83932480528717,1002.0757250264468,9,0.3963818844447125,0.6035248977518071,0,Yes
"[0.9865273744784108, 0.16359626953183676]",19.103732119535508,999.2999865632984,4,0.548757575383732,0.2772676595802024,1,Yes
"[0.7424680918668456, 0.6698814317172893]",34.08310687351794,1024.0402718265652,0,0.2849423830169523,0.0194551932697614,1,No
"[0.7439804263002854, 0.6682014107153962]",21.39217407995788,1002.6849071461704,7,0.097535007286322,0.4428927259923202,1,No
"[0.9506930021115576, 0.31013354500297724]",22.889297317983868,1017.3902580944198,7,0.6630320321771165,0.3103211799290454,0,Yes
"[0.2040949920122849, 0.9789510887861075]",31.54942500113934,987.1280085641552,2,0.6101471386408095,0.3055429497791457,1,No
"[0.5542318154975693, 0.8323623578047413]",17.682532249539122,1044.447307230321,8,0.0662713406756463,0.9817152406763708,0,No
"[0.7845791751762731, 0.6200286427897661]",27.35669584123089,995.6660390973602,3,0.2917076077599011,0.0894179773592749,1,No
"[0.7944916023157073, 0.6072751385079256]",29.52688460854041,1002.1363684492168,6,0.1038077607041952,0.0887085836910719,0,No
"[0.4977153344222257, 0.8673404440477638]",26.6073025160579,993.4342982756842,6,0.4618246201785906,0.0440002298206495,0,Yes
"[0.8984224979353446, 0.4391321158872529]",19.25130518558496,1025.9652637063978,9,0.4510189008078613,0.2327008835874947,1,Yes
"[0.8900514984007302, 0.4558599896839105]",31.948710000119394,983.0547380611948,5,0.1747145374417287,0.5371110772321394,0,Yes
"[0.6370253164717902, 0.770842880342042]",20.36654099283637,1017.0118224924628,4,0.5036200003090509,0.6288511015321242,0,Yes
"[0.6513038611211828, 0.7588170270154981]",22.786951136004188,1001.4477700755364,5,0.4329454731238488,0.268311859242018,0,Yes
"[0.99981310523956, 0.019332733671897306]",20.850629694482013,991.919202720967,7,0.5548100593618541,0.7350629233711456,1,Yes
"[0.20729651712391367, 0.9782781577794196]",22.59061466275865,1014.4619252047188,8,0.3487698528995374,0.9188257203106334,1,Yes
"[0.9898230557216404, 0.14230361331278432]",21.538222232662733,999.6953975265528,8,0.2894916556809432,0.5980436144193226,1,No
"[0.9368262994974759, 0.3497949178731241]",17.054656853959063,1016.2556823816258,6,0.6172795366074327,0.5208855695781508,1,No
"[0.57052089888715, 0.8212830839199103]",29.94249633025651,1033.0928702612332,8,0.2597267334111731,0.4370071068872706,1,Yes
"[0.4859525115389236, 0.873985215280563]",26.08474273869457,1044.3428677519976,8,0.6443356598523977,0.1667564469225355,0,No
"[0.9999940641315284, 0.003445533588341694]",25.0692137579777,1005.6779600799211,7,0.082364674588646,0.2374948560028168,0,Yes
"[0.6717474625514287, 0.740780228242977]",33.16942451585318,1022.2506368247624,4,0.2303052980038309,0.8040438778607418,1,No
"[0.954246710850813, 0.29902042544014446]",19.43750247910007,1029.6243651992718,1,0.6132433964693423,0.993822659238204,0,Yes
"[0.9416966082846859, 0.3364632193050509]",26.65739958040412,1042.7892302304656,5,0.0039411616549368,0.3808838681240066,1,Yes
"[0.474296255216773, 0.8803653004789237]",16.718227925102866,1016.9956123414934,0,0.747029117914241,0.7918277488108518,1,No
"[0.9812313861342823, 0.19283403969474627]",17.30931260064661,1045.3022983768287,4,0.8781562157879707,0.5572630847768562,0,Yes
"[0.6704994122073591, 0.7419100607415875]",15.440697499105251,1045.6223037083964,3,0.7236173721213267,0.2387944382667604,1,Yes
"[0.8905459900804089, 0.45489321774643376]",21.471912925909308,992.0050874406446,1,0.1468383446084401,0.6605378761853716,0,Yes
"[0.2737828942159857, 0.9617915194233719]",34.86562391112919,1042.0435844656834,0,0.4040799444209116,0.6784158082167767,0,No
"[0.8674034377362655, 0.49760554277792]",16.836911030395672,1010.50769849864,4,0.3949301198480917,0.4009942618354469,0,No
"[0.2988059418106925, 0.9543138944491089]",26.7035281750016,1029.8857284196722,4,0.6603623121941858,0.5717443216657712,1,Yes
"[0.7619634431069437, 0.6476200362624763]",33.83510883665994,1016.4714792218336,1,0.2275641745518167,0.0891571686857641,0,Yes
"[0.8642117647075426, 0.5031282398564755]",21.846339047138592,1023.0930155125886,8,0.6247780532415924,0.5863866313067752,0,Yes
"[0.9853720944472392, 0.17041665260373243]",25.18673653401944,1013.1633579364096,4,0.1809613287107896,0.3440432208114681,0,No
"[0.5002574802031374, 0.865876696476356]",20.32485013795659,998.1276292471824,9,0.2553720789509568,0.8914266765544194,1,No
"[0.66814993946003, 0.7440266516728808]",17.330100416224912,1024.3755609772504,8,0.8384814673841756,0.73716235650062,1,No
"[0.41990771608648886, 0.9075668074423109]",33.31162074525763,1037.2789427024177,4,0.0947888455941994,0.998692161697365,0,Yes
"[0.6766694642558052, 0.7362869251479083]",29.81414110518953,1043.943675089335,2,0.7274367032323582,0.1323153742025641,1,Yes
"[0.9446190742042095, 0.32816886605767753]",30.823650870531868,1043.1744605859249,9,0.2326391611257824,0.222709216176146,0,Yes
"[0.8040404839599142, 0.5945745539068308]",22.97864588590508,1018.8532503221356,4,0.0858187886951081,0.8695211271192949,0,Yes
"[0.2716792945901351, 0.9623878432788968]",29.56639595761916,988.8137761838888,4,0.1957725443297998,0.1150013695081392,1,Yes
"[0.6128342552329522, 0.7902114752476534]",31.77939671556983,1001.3455870504098,8,0.009698852236842,0.6511458452706786,0,Yes
"[0.7603313922586019, 0.6495353523451176]",25.813685912272994,1041.1297546058174,2,0.6827472210520361,0.0227106132561503,0,Yes
"[0.14118109328900155, 0.9899837871893268]",20.10668524769145,1012.7738888912152,6,0.0158104514442304,0.7950473174355267,1,No
"[0.7557558836181506, 0.6548534525957305]",17.246200519642635,982.9157511906872,8,0.7279025493740013,0.4344000604369552,0,No
"[0.10556950174270724, 0.9944119268702466]",22.542425436949014,1009.115153756294,0,0.5429594312651728,0.9761108007991266,1,Yes
"[0.8511906104944099, 0.5248566895888378]",24.473643697855582,980.0719565530552,6,0.1512827069007427,0.2580401475774656,1,No
"[0.7106749270698951, 0.7035205384593968]",16.908588170321124,1013.9954129917178,3,0.9292696874331184,0.3488774951838455,1,No
"[0.8680637175122313, 0.49645279970894]",27.05670059152068,1034.9496871401277,7,0.1638967821160125,0.4910210297906685,0,Yes
"[0.130339366478755, 0.9914694395420953]",19.55946304441264,1033.5553140815832,6,0.0124735859736512,0.9284321528694226,0,No
"[0.4060207414947664, 0.9138638615658462]",33.7706176464812,1006.7459187256312,1,0.620143186290228,0.0154371688306116,0,Yes
"[0.25753872168379416, 0.9662679787892575]",20.212403630557468,1047.128931516005,5,0.4302481757865168,0.3388968303989359,1,Yes
"[0.852383370225113, 0.5229173836885496]",20.221707996660257,1017.1847591612524,8,0.7174853277125673,0.5815340343213785,0,No
"[0.9364105301926903, 0.35090642476911793]",17.067837011689527,1001.6221820782572,4,0.3941649118224316,0.1491792479821903,0,Yes
"[0.8918753354534402, 0.4522813129124547]",16.299811201168946,1032.7481936166632,3,0.768055863437906,0.5444928441976897,0,No
"[0.6531405578090562, 0.7572366946634816]",26.75485317535625,1044.21398483475,9,0.2074308119523384,0.4306833684695528,0,Yes
"[0.7897773597940472, 0.6133936109520088]",26.252293925752483,1044.0672983085133,7,0.5570823468190451,0.8578900918069419,0,No
"[0.16576194160096852, 0.9861657967688178]",32.4129674674394,983.285589999112,8,0.4572586825398801,0.0678204738096029,0,No
"[0.3506411725595879, 0.9365098868170252]",22.33206586821286,1042.1420707674908,6,0.5219709865719314,0.7379815373200872,1,No
"[0.1810673852460967, 0.9834706919883996]",17.561926578439056,1004.4175143959172,3,0.6468284705694105,0.6002053628416302,0,Yes
"[0.9596476294007635, 0.2812053118017059]",15.288531128097482,995.2867081504864,6,0.0368855807170395,0.1579393824458551,1,No
"[0.9343523821529105, 0.3563504257962679]",21.07828427431048,1039.4147967480062,7,0.8451742342687784,0.98625980821624,0,Yes
"[0.42804760239998524, 0.9037561895111005]",21.241403131007367,1042.3261877460668,6,0.8588594466805205,0.277913484229065,0,Yes
"[0.4903235632597222, 0.8715404771508258]",33.37983600893692,982.0043404956904,7,0.1820923375165414,0.4468076807321991,1,No
"[0.7871211046706892, 0.6167984813389167]",27.69671288726341,1031.9520998538976,1,0.8887360293281218,0.8550933703529287,0,Yes
"[0.6673888886430555, 0.7447093871543364]",23.387401676168945,1042.5206201880007,8,0.6258233834594711,0.1043504493946722,1,Yes
"[0.5338683817485784, 0.8455675910115963]",25.689089992482057,1043.9602253405317,3,0.7734699524773446,0.1480209265924673,0,No
"[0.4577450416893912, 0.8890835038447049]",30.02699580606189,1017.1789600769508,6,0.9365551678853226,0.4420555551363635,0,No
"[0.5749950950518037, 0.8181568557840039]",19.299023799449696,1024.8854431675436,5,0.4072026369850471,0.7677050303403496,1,No
"[0.7634315027835411, 0.6458887989102026]",17.622201324173783,1000.1615971082788,5,0.8446647620971515,0.5052059314627869,0,Yes
"[0.6797579444531565, 0.7334365255104354]",24.17023042190141,1024.4115548996283,9,0.180977379309879,0.7240267947790455,0,No
"[0.5957042547374382, 0.8032038601050877]",28.92747393745585,994.4549191800488,9,0.1967630258572871,0.5824875903799206,1,Yes
"[0.9746032353435216, 0.2239386828083533]",28.44531275480543,1013.23659864363,0,0.0832429812957877,0.209051461366475,1,Yes
"[0.4638738814716947, 0.8859012484969102]",28.9598887434693,1017.473648965744,5,0.2675184829998515,0.9362287991224584,1,Yes
"[0.9730962916050442, 0.23039880048409703]",31.26392777200162,988.8367600086964,4,0.90561813763664,0.7405610718283449,1,No
"[0.8463234958893451, 0.5326692597716125]",28.61476714953772,1014.2743317745936,5,0.3755278530263356,0.6128017562855331,0,No
"[0.798473746538816, 0.6020296305733355]",20.477141014832235,1028.0771584922445,3,0.6446261411086996,0.2851243677944791,1,No
"[0.9349059363040555, 0.3548956047395308]",32.20393073949733,996.6704598237312,0,0.9354995965632006,0.3435736720226537,0,Yes
"[0.2943352263331981, 0.9557022415686723]",21.72365450650213,995.6310617587036,6,0.993725961856208,0.44349190035608,0,Yes
"[0.09034109522360846, 0.9959108828172323]",17.556113491383474,1005.8329347541788,7,0.5585237833156346,0.6034336877525074,1,No
"[0.13039663512864297, 0.9914619092769664]",26.608491590911434,997.696112778563,6,0.6605540094172425,0.4995813822645563,1,No
"[0.9984411566862585, 0.05581448409692616]",23.68126359582195,986.5817829338768,6,0.4018747388152868,0.7099476972251096,1,No
"[0.13271081155592787, 0.9911548014796512]",34.827368962323625,1018.572110037884,0,0.5770284696411884,0.1180348810171423,0,Yes
"[0.08346034061046594, 0.9965110995594505]",31.171010113940444,982.0982843892843,9,0.6188432714646496,0.8932280546203741,0,Yes
"[0.6437602549700974, 0.7652272434517966]",15.983215177711957,1013.5300715812106,1,0.4951789829635666,0.7845941774819217,1,Yes
"[0.7014678346226859, 0.7127011133636317]",33.27526357361479,1019.3156610497527,4,0.0709132556916866,0.4107207585802215,1,No
"[0.6323927646214644, 0.7746479143807339]",29.50487621458049,999.9002713060332,7,0.2870365395780474,0.2188248129856558,1,No
"[0.9562119679298453, 0.29267502863710865]",27.9528731927724,1041.6808388224974,2,0.6682168310783739,0.6311140693022552,1,No
"[0.6993337697593711, 0.7147952703216124]",22.24395015855989,996.7114971628076,5,0.3226125073774335,0.6040922644529106,1,Yes
"[0.2143969561841299, 0.9767466125761481]",20.36040251563528,981.9898930105196,2,0.5393243273434363,0.0924761951436606,1,No
"[0.15837218265251538, 0.9873794872093903]",32.236271380829784,986.3746880584384,8,0.269042448038335,0.6634293117383241,0,No
"[0.4952701997615378, 0.8687389879751951]",20.536696256101266,1013.7224916062322,9,0.5099878971936321,0.4145789153884297,1,Yes
"[0.08162480648963631, 0.9966631281258124]",20.523720922422385,1001.74273610674,3,0.5096676397930103,0.1428988692102292,0,Yes
"[0.18153999437569832, 0.983383562218767]",17.739610515988343,998.5094315121116,7,0.924167146966574,0.8498515982637498,1,No
"[0.2956235566369955, 0.9553045131063147]",33.05230361778885,1030.4892661924862,6,0.2954552710469201,0.5346263520370906,0,Yes
"[0.0236995548122271, 0.999719126105779]",23.49509362688277,1019.430822481318,3,0.0130103502118248,0.1704662712122697,0,Yes
"[0.9736822246081662, 0.22790990650275042]",29.37909683479478,1017.898777759633,1,0.4134407950922238,0.0743806760413462,0,Yes
"[0.9634439851164376, 0.26790984965647957]",27.163288505496208,1037.7685616316105,3,0.4677660484098067,0.1917079538513648,0,No
"[0.7418860800549901, 0.6705259459712508]",15.41178100138038,986.321227861556,1,0.3060521886087618,0.6451950637020883,0,Yes
"[0.9887196243302412, 0.1497781842067358]",20.0365528042682,1013.8913161766666,7,0.111865503063709,0.1903062309565508,0,No
"[0.8254070753489392, 0.564538005774554]",21.404658339456304,1020.8939076608522,6,0.2916336833225961,0.3725626591639039,1,No
"[0.6563749492437677, 0.754434838806667]",31.064250620713363,1014.5870102742596,7,0.3914755736878258,0.8774851262281307,1,No
"[0.18514312843232897, 0.9827115660224469]",31.00630458829892,1021.818307946609,8,0.2638822679366351,0.130766455123098,1,Yes
"[0.5511992250051858, 0.834373665903762]",27.07420281353386,981.4562214646044,2,0.6398150342967116,0.1532763453023883,0,No
"[0.9423412093048029, 0.33465361980107383]",28.747202077493075,1004.5101861418012,3,0.1300500200884292,0.605376701569064,1,No
"[0.14097144546919316, 0.9900136623109432]",15.405274111159471,1029.539552175353,4,0.9815553671962836,0.2746319235512326,1,No
"[0.6186436773070707, 0.7856716874929279]",19.332764875101272,1039.1915580928244,8,0.341266693348831,0.1135671993295691,1,No
"[0.3877582436518211, 0.921761110310071]",18.57144805678848,985.1025446946112,4,0.7051063458939073,0.7004852861115907,1,No
"[0.08964725278188376, 0.9959735790013011]",25.57505970042598,1023.6298863751844,6,0.0687297030130763,0.9075040130976072,1,No
"[0.778211756755274, 0.6280019599076665]",21.801255501091333,981.9146295857644,0,0.8867054506323817,0.1447278855790241,1,Yes
"[0.07381318714248762, 0.9972720859443867]",24.95408188674464,1016.9897403956248,2,0.5313425149871737,0.8136312511193879,0,No
"[0.15628674544256332, 0.9877117257575568]",21.52660143568669,1016.9845369148078,7,0.17546864563645,0.3151924100307965,1,Yes
"[0.03531551973631973, 0.9993762124774401]",22.12963059543642,998.8437361570687,8,0.3505187890060909,0.1637201830924296,1,No
"[0.259601961970453, 0.9657157042013408]",20.181111643335303,1037.3057190912891,7,0.9860949553270114,0.5995854588006222,1,Yes
"[0.6907270154203312, 0.7231156132794544]",32.965643700529,984.3380191778848,4,0.6526974401905253,0.2059847271513858,0,Yes
"[0.8971795887709878, 0.44166592068295396]",24.08945817947547,1033.2509947066958,1,0.0393147612902892,0.5383937184467078,0,Yes
"[0.9943144898737734, 0.10648330961731886]",16.69959513073909,1044.6047344467356,5,0.5636833595026898,0.0959010648305245,0,No
"[0.8835088525784792, 0.4684144611510827]",25.50505447069701,982.0461932154884,9,0.8348749679804319,0.1759793212069417,0,No
"[0.28811764576429916, 0.95759501993235]",31.17103252514248,991.096118884848,4,0.4506338084144934,0.6245075277526864,1,Yes
"[0.686353240645962, 0.7272683335982574]",24.95853439283624,986.215924961895,9,0.3243034331427167,0.8558800352097874,0,No
"[0.0631794397797513, 0.9980021835592929]",15.860929724816994,1027.043740231802,6,0.1408473690911231,0.581709014853654,1,No
"[0.7341119201638727, 0.6790284888525014]",33.14874922223954,1043.8229141089946,8,0.138433905501921,0.6967379329056578,0,Yes
"[0.10539281828117746, 0.9944306681990206]",26.339464537468714,992.6650345869148,0,0.0329018571110663,0.1865671734782552,1,No
"[0.0793965419791379, 0.9968431115886567]",16.25116633975241,1034.127475647901,6,0.0374081964799755,0.8754515139246144,1,No
"[0.9657336728540313, 0.25953510960150045]",31.633821228649083,1048.5051897713731,6,0.8510540535747064,0.0973759461760259,0,Yes
"[0.999741647565691, 0.022729674934711307]",32.86495132781266,997.6419664982976,3,0.1404899158535311,0.4639707358330052,1,Yes
"[0.002489495542841425, 0.9999969012011698]",32.547318557116654,1042.4816015470187,4,0.3668877725889641,0.1694591615578272,0,Yes
"[0.8741447744518089, 0.48566543350190794]",33.57749686660058,985.1416553208384,7,0.7521954764638709,0.56189601130452,0,Yes
"[0.6181238701002592, 0.7860807090956232]",31.076463852246107,1041.5871495466258,8,0.1228057606693507,0.3954548549011122,1,No
"[0.5479037463193417, 0.8365413825802226]",25.091477805276817,1042.3327323304222,2,0.192766859296772,0.0615207057696504,1,Yes
"[0.5659066690293093, 0.8244693092821297]",23.678012765922567,1045.6592280821542,0,0.8628575576579207,0.8655137243320853,1,No
"[0.9969254945596827, 0.07835533355765985]",29.742648833636053,1016.3577866461128,2,0.4940801478869026,0.4643510608303023,1,Yes
"[0.726120621456182, 0.6875673371358533]",30.49907985099052,1029.5218634818527,5,0.3551409560459083,0.2363401255396555,1,Yes
"[0.5309151872243013, 0.8474249606747404]",20.40332290547989,997.4864305435476,0,0.8757309497517545,0.0092240268497619,0,No
"[0.9793099645039379, 0.20236598880072712]",20.77954262111557,1002.2694026152716,0,0.2237326040044583,0.3613791846502313,1,No
"[0.004035331611099048, 0.9999918580162482]",32.73453936721466,1034.1824632526725,0,0.9298010371473008,0.3000878905689552,1,Yes
"[0.7819260558854209, 0.623371192089809]",30.81571345256204,1021.9927293404504,7,0.0648541268694132,0.4436298039721801,1,No
"[0.7605684782286996, 0.6492577222681916]",33.76470320561157,1010.1400700813977,0,0.9779272172826686,0.3771336180327682,0,No
"[0.40883622292864247, 0.9126077705243592]",27.979017562183984,1003.141558056382,8,0.641950149786867,0.5029197831850047,1,No
"[0.9705159371231057, 0.24103695938602399]",24.31123113828867,1039.922991824093,9,0.2455580978246759,0.8590481273940076,1,Yes
"[0.7578001996307956, 0.6524866722313386]",21.023522421576992,1015.0558820456536,0,0.1028192071992752,0.7678395913198768,1,No
"[0.826097103271937, 0.5635277952024325]",24.602640606380483,982.664914631614,5,0.8871941959345818,0.5498031653730264,0,Yes
"[0.6997580840289523, 0.7143798876201161]",29.29977663991712,987.3997065397988,9,0.0642248163683507,0.7165385258693797,0,Yes
"[0.5492452368522636, 0.8356612171179785]",27.23574266237229,1022.4008998642192,5,0.217350049887315,0.0531529421256423,1,No
"[0.5655942042340035, 0.8246836945986651]",29.27944676803284,995.8198092414588,1,0.6764853336586928,0.8953185605487105,0,No
"[0.732850917532941, 0.6803892508491933]",32.40212348206355,1021.8908695240484,9,0.1171118986904257,0.3597815958819342,0,Yes
"[0.6064826590633445, 0.7950967137747803]",25.352886417735867,1007.5083070370388,1,0.9353115872981544,0.1596005347287946,0,No
"[0.9720685350214477, 0.2346971734411315]",16.15983910418017,1017.5987151127276,2,0.9355524666654466,0.6922298803231989,1,Yes
"[0.21804674041714137, 0.9759383274538712]",22.69993145225537,1041.7591294070485,8,0.4982496829191645,0.6943025494046767,1,Yes
"[0.9140255353144487, 0.40565665382578825]",23.64575680961203,1012.0931724254456,1,0.2924406120763947,0.1577722711190204,1,No
"[0.6474839297746178, 0.7620791039541879]",21.119434508093125,1011.3547485325936,6,0.8879841956274697,0.8579316841102015,1,Yes
"[0.757142541594366, 0.6532497008862871]",27.702707264087067,1024.1662442466118,0,0.0123368550559478,0.9079233080518414,0,Yes
"[0.6397080055825467, 0.7686180245047604]",23.07177653207109,980.8930547229996,2,0.6721242051225863,0.7844891864321583,1,Yes
"[0.16644194409288485, 0.986051255892198]",19.91288616794485,994.2659934782572,7,0.5039956331379565,0.5826784791779508,0,Yes
"[0.8159012791118733, 0.5781912337139062]",16.422165816535802,1016.7860048526384,0,0.3896105013453376,0.3107632303525058,0,Yes
"[0.9999872283610649, 0.005054019663152776]",15.611111306628146,1021.696818425736,2,0.3163899176034951,0.5335744029590652,1,No
"[0.6714635979983286, 0.7410375405896378]",21.82714740284007,997.6148304721684,5,0.7743405208009695,0.044983838445862,1,Yes
"[0.3224538449256876, 0.9465851878688155]",19.14438544979784,981.9590474953644,8,0.2279313031552535,0.0939810438663174,0,Yes
"[0.962689474566134, 0.2706085282462119]",24.9990632508964,1030.737376795218,8,0.7351218061485224,0.6153209675595899,1,No
"[0.9469580842451895, 0.3213571014971983]",24.627359948775336,1003.2733216026086,5,0.8038863599060645,0.3468678095382365,0,No
